Left_Mean,Left_Median,Left_Mode,Left_Covarience,Left_InterquartileRange,Left_StandardDeviation,Left_Range,Left_Skewness,Left_Kurtosis,Left_ShapeFactor,Left_PeakToPeak,Left_SpectralEntropy,Left_MainFreq,CoP_XMean,CoP_XStd,CoP_XRange,CoP_YMean,CoP_YStd,CoP_YRange,Left_NumberOfPeaks,Left_MeanDistanceBetweenPeaks,Left_MeanAmplitudeOfPeaks,Front_HeelMean,Front_HeelStd,Task,SubID,Dominant_Hand
250.843432835821,157.32,0,73062.2635646567,441.51,270.300321059108,785.85,0.907945184545664,2.3125766434826,0.0631391356434022,785.85,0.0623822284852266,0.5,5.44640776463013,10.1535557163051,29.7914157820693,2.5548896702943,4.78360837859964,15.1443374263934,1,0,0,1.41224465091698,0.594399942381546,Manual Handling,Sub16,R
396.056417910448,430.65,0,35437.5210601045,166.8575,188.248561907135,695.98,-0.610077682967269,2.90073107976422,0.050248311465269,695.98,0.0355282068182783,0.5,-1.92999377755685,8.3329556578719,30.141048085901,1.84654833161295,3.81563453197041,13.3134334716589,1,0,0,1.22368481492797,0.451059161648481,Manual Handling,Sub16,R
375.879900497512,362.6,2.43,58066.9378189901,422.345,240.970823584495,753.06,0.0953317751467295,1.845560463864,0.0515793005351147,753.06,0.0078596712428666,0.5,0.102374112473075,9.66852958873136,30.0504198991218,2.56561954198086,3.24939414475122,11.8654313105612,0,0,0,1.1403627056121,0.393651384907293,Manual Handling,Sub16,R
301.351144278607,370.74,0,61703.1771781841,429.855,248.401242304027,687.16,0.211935808443775,1.57762982198046,0.0576054505272311,687.16,0.0643940347748557,0.5,1.56729744556969,11.1969499438226,30.4700680566995,-1.48310491873446,3.23252851748169,10.7346092239684,1,0,0,0.859560159135145,0.298502259298954,Manual Handling,Sub16,R
236.261741293532,112.32,0,56346.4529634527,319.98,237.37407812028,729.57,0.960338000127363,2.42111904601416,0.0650583882280136,729.57,0.0483949170935785,0.5,4.73995669610278,10.6188238693624,30.6541110298153,-1.1417839952484,3.80528185144908,11.3996504814498,1,0,0,0.92353140053781,0.323841154287448,Manual Handling,Sub16,R
371.03368159204,425.43,0,58442.1620143781,345.33,241.748137561343,823.28,-0.100981095398239,2.10113984728979,0.0519150566394109,823.28,NaN,1,0.64985583701851,9.0502937382549,30.4669172932331,3.50726351034921,5.05331542225636,15.591740796146,1,0,0,1.35054275145602,0.664699868222205,Manual Handling,Sub16,R
386.009850746269,443.88,2.48,59177.0038384776,443.71,243.263239800997,730.41,-0.31516012341012,1.7629827162881,0.0508980103997277,730.41,0.0170343589482038,0.5,-2.47349905237399,10.8796938249562,30.4139357933923,-1.86267134456304,5.1454474852947,17.220991706512,0,0,0,0.898607929045375,0.560184502186654,Manual Handling,Sub16,R
249.197064676617,131.58,5,67185.7297588408,505.3525,259.202102149733,718.15,0.591725095939827,1.77921905248921,0.0633473626858272,718.15,0.0311085442762887,1,3.60383547492091,11.2427873498047,30.2407053981346,0.74961239305183,2.66946336964308,9.08282912729932,1,0,0,0.908513401626751,0.143290704762742,Manual Handling,Sub16,R
298.919452736318,326.34,0,52107.837652199,374.2325,228.271412253482,763.2,0.232512398945322,2.27651935869617,0.0578392843502811,763.2,NaN,1,1.61996330507107,10.0267655778397,30.1311307668596,1.95681939921482,2.02791365193552,10.1118476390701,2,1.59,698.42,0.953431999553121,0.212951902874966,Manual Handling,Sub16,R
442.218009950249,411.38,392.16,6297.4095050199,89.3225,79.3562190695846,355.4,1.75570712360358,5.87155307619772,0.0475534233504981,355.4,0.00163359075327581,1,-0.856793556928999,3.93991310797878,17.5811831673778,7.24109328787772,5.1029713138873,14.2919334819036,0,0,0,1.84377456234549,0.673757662949302,Manual Handling,Sub16,R
