Left_Mean,Left_Median,Left_Mode,Left_Covarience,Left_InterquartileRange,Left_StandardDeviation,Left_Range,Left_Skewness,Left_Kurtosis,Left_ShapeFactor,Left_PeakToPeak,Left_SpectralEntropy,Left_MainFreq,CoP_XMean,CoP_XStd,CoP_XRange,CoP_YMean,CoP_YStd,CoP_YRange,Left_NumberOfPeaks,Left_MeanDistanceBetweenPeaks,Left_MeanAmplitudeOfPeaks,Front_HeelMean,Front_HeelStd,Task,SubID,Dominant_Hand
291.229251870324,361.2,2.5,24989.9348359389,279.32,158.082050960692,471.38,-0.764146339131569,2.02721783652185,0.0585979607750979,471.38,0.0167520339147853,0.25,1.9383498069896,7.396461586317,30.0322514120734,2.11349840507863,3.39407453215057,15.3506249009088,1,0,0,1.02687352747507,0.182835478385472,Manual Handling,Sub19,R
235.14825436409,124.74,62.1,33432.6407594451,323.825,182.845948162504,643.95,0.687891951451207,1.99933459004747,0.0652122403374908,643.95,0.00480648693028044,0.25,4.39369805877831,7.82650283567144,29.2993348930481,2.8063841092493,2.83750738641428,10.3103748789055,1,0,0,1.18627035561005,0.321829050220938,Manual Handling,Sub19,R
352.046932668329,394.68,5,35000.408661818,240.07,187.083961530159,691.3,-0.486202789571333,2.40178990838238,0.0532966261492628,691.3,0.0140309132530966,0.25,-0.439144320106511,8.15492122723226,29.3785398051801,3.50452103287589,2.67349169903997,12.4482642890653,2,2.3,608.71,1.22273512730363,0.237562237926403,Manual Handling,Sub19,R
284.990872817955,296.65,0,31449.6237884863,231.23,177.34041780848,693.72,0.0824662475073248,2.47509162960504,0.0592358363032605,693.72,0.0509804695161759,0.25,1.47290742602944,8.91145811747206,30.0127956989247,3.49514849024041,3.56230155696818,13.1645791225688,0,0,0,1.18600501727593,0.25855148200955,Manual Handling,Sub19,R
272.400049875312,284.2,0,37304.2155714975,334.625,193.142992550849,687.83,0.105642962295861,2.09226086293536,0.0605893660707251,687.83,0.0485149714244332,1,2.19096243259151,9.10049102485466,30.2425492660774,1.47897010404679,2.66375438056745,12.0490112190282,3,1.125,641.846666666667,1.01132373518186,0.180437553714581,Manual Handling,Sub19,R
317.05506234414,372.78,0,28964.1078445586,165.525,170.18844803499,535.99,-0.94182421511211,2.45526189970095,0.0561607183328101,535.99,0.0283595760146378,0.25,0.0234530092544306,8.67551171969185,30.4641738123031,2.23303442660138,3.25215781192253,13.9246141419935,2,1.04,533.645,1.16220446896966,0.27535305166384,Manual Handling,Sub19,R
301.765311720698,271.26,0,34561.4958964651,191.405,185.907223895321,664.52,0.366273738932001,2.34258697470278,0.0575659057335401,664.52,0.0386990821465808,1,0.902744463299477,8.94567037725005,30.2936360214154,1.75708608658545,2.9735512997755,14.2514618115055,2,2.06,655.26,1.10867691988502,0.271264219504212,Manual Handling,Sub19,R
305.372493765586,329.4,2.49,38858.5908357656,326.49,197.125824882905,725.56,-0.0613844733973496,2.11277737362295,0.0572248999654695,725.56,0.0302781093355947,1.25,0.316673617188869,9.34056801297471,29.7923006977435,3.10812911772387,3.00052152505842,17.5014413490445,3,1.61,613.376666666667,1.13906921376427,0.227011683192158,Manual Handling,Sub19,R
336.776134663342,366.16,0,33062.9403872718,132.905,181.832176435503,698.81,-0.318386509003167,2.85960166632316,0.0544915731487985,698.81,0.0331973302787966,0.75,-0.0820106159562095,8.16817951565295,30.5580995675796,0.594924765238369,2.56657264791522,10.755242075017,1,0,0,1.08268788559357,0.218299223160337,Manual Handling,Sub19,R
289.868902743142,316.59,0,44741.968163793,366.8375,211.522973134818,700.35,0.137601141617245,1.93547957125601,0.0587352993774092,700.35,0.078246673834976,1,1.31608169302443,9.83138162588438,30.3347240927456,1.54436838124832,3.2332421679166,13.194583033579,3,1.125,660.82,1.05544487141085,0.167230198065174,Manual Handling,Sub19,R
338.617680798005,387.72,0,35159.6442893579,160.7675,187.509051219822,651,-0.687268430550427,2.51207487873831,0.0543431970323239,651,0.0755292312665654,1,-0.708516210903554,8.94029654948149,30.3716555183946,1.74659688673357,4.10210023805522,14.4658426469878,1,0,0,1.10226760785656,0.312759174979742,Manual Handling,Sub19,R
263.316783042394,251.68,0,33621.0025863753,221.3875,183.360308099587,688.8,0.536058280729404,2.5402112209023,0.0616255388398566,688.8,0.0384050889901713,0.75,2.61265916461124,8.99141620608294,30.2696863759155,1.49031525956815,2.76251420214551,11.7920312803526,2,2.71,669.9,1.06220906599733,0.161184484543504,Manual Handling,Sub19,R
332.063765586035,401.5,2.5,37182.3008770349,288.7925,192.827126922108,642.32,-0.663072176347165,2.07102297470529,0.0548768602852806,642.32,0.0424511265419477,0.25,-0.0441435871191631,9.41582415228787,30.4949221048323,3.09169167566558,4.82322083865842,16.5990553762738,1,0,0,1.30724654402227,0.482076484746747,Manual Handling,Sub19,R
267.704413965087,259.29,256.61,298.344315718204,22.3375,17.2726464595963,92.01,1.05939971808897,3.55142992244895,0.0611184362458922,92.01,0.000488911689744828,2.24142280109413,0.763278642621554,4.10978790102838,-1.87094020537103,0.676183281567621,2.88938185646649,0.25,0,0,0,0.80583227358162,0.0182416776316368,Pick & Place,Sub19,R
