Left_Mean,Left_Median,Left_Mode,Left_Covarience,Left_InterquartileRange,Left_StandardDeviation,Left_Range,Left_Skewness,Left_Kurtosis,Left_ShapeFactor,Left_PeakToPeak,Left_SpectralEntropy,Left_MainFreq,CoP_XMean,CoP_XStd,CoP_XRange,CoP_YMean,CoP_YStd,CoP_YRange,Left_NumberOfPeaks,Left_MeanDistanceBetweenPeaks,Left_MeanAmplitudeOfPeaks,Front_HeelMean,Front_HeelStd,Task,SubID,Dominant_Hand
312.248571428571,301.29,0,60961.6174058571,393.3425,246.904065186981,785.85,0.308316149214361,1.77190917086728,0.0565913129527139,785.85,0.0328953880764445,0.4,1.97393623587269,10.4112338971846,30.6864486921529,0.869325834433227,4.21114216177503,18.0475352112676,4,2.54333333333333,741.115,1.11146612386789,0.469445882278177,Manual Handling,Sub16,R
348.610869130869,386.88,0,52988.4042295439,366.8925,230.192102882666,823.28,-0.134897398449,2.01832015341984,0.0535586397095354,823.28,0.0389901540141774,0.4,0.544121656601742,9.61189076313335,30.5973697589169,2.32368145017732,5.1896633404415,18.2237088024798,4,2.14,738.24,1.19147954774996,0.623305276523271,Manual Handling,Sub16,R
341.158311688312,357,0,46276.9564244468,262.92,215.120794960521,808.2,0.0997268046482441,2.31735606832587,0.0541404700155261,808.2,0.0379922177512212,0.7,0.570058781950572,9.15316181171074,30.6815251830001,1.91553924298488,5.26857669552247,18.6045465788231,3,2.225,681.353333333333,1.28964690601025,0.572553276634327,Manual Handling,Sub16,R
277.105694305694,296.24,0,49800.5829149425,349.07,223.16044209255,822.36,0.520004551509013,2.52770322288667,0.0600727169957281,822.36,0.0384949819329076,0.7,3.95195598609971,8.76498558160781,30.7779729896606,3.02149759443943,5.24791708532375,17.9732142857143,3,3.655,767.466666666667,1.32967775355663,0.47968759554225,Manual Handling,Sub16,R
395.285904095904,411.6,0,27263.3066096068,78.8325,165.116039831407,740.53,-0.77645092425712,3.9488710222528,0.0502972610594136,740.53,0.0371388394865201,0.8,-0.316477790084507,7.01146796492385,30.1700784244945,6.81462673210271,4.55652131066445,16.4299065420561,3,1.825,676.173333333333,1.68650445104416,0.623434523659772,Manual Handling,Sub16,R
389.402927072927,383.76,381.6,833.099628323676,25.1,28.8634652861308,143.17,1.1565056446688,4.60436814035887,0.0506757744085647,143.17,0.00562335061235869,-0.345254259211397,1.15566653455805,5.7469271511724,-0.47089899905107,1.01694047350912,3.52121601522578,0.2,0,0,0,0.996280544821596,0.14206896998284,Pick & Place,Sub16,R
364.241588411589,365.77,366.52,50.5724553744256,7.14999999999998,7.11143131686059,45.02,-1.30750914525469,5.65473815286905,0.0523968567073738,45.02,0.00566137297886276,0.757346358970758,0.31000216532283,1.78441783897595,-1.09427765791934,0.838185754346326,4.02659837644894,0.2,0,0,0,0.919518209528028,0.0886869094669292,Pick & Place,Sub16,R
393.903146853147,384.48,370.64,1326.41918938741,59.1,36.4200382947,155.11,0.48784243237868,2.22926201457716,0.0503854654484514,155.11,0.00583294335199353,-0.674077356467374,1.85677496724025,6.88711061952112,0.318153220801878,2.36385145893027,7.84575273509831,0.1,0,0,0,1.02339015613613,0.221001705794332,Pick & Place,Sub16,R
365.212967032967,357.12,346.5,654.834809487912,27.7950000000001,25.58974031693,118.37,0.901162819242522,3.25066921819757,0.0523271287956063,118.37,0.00578834340504161,0.509410691964909,1.1675324847088,5.16398338249251,-0.986405562229642,1.06025627490288,4.38856215011132,0.4,0,0,0,0.949325821055956,0.128153423117866,Pick & Place,Sub16,R
409.785574425575,383.76,378.4,2505.63313329471,50.04,50.0562996364564,180.72,1.23539230587259,3.09775205151509,0.0493993991981523,180.72,0.0055191290008478,-1.35022036500951,1.94481660545775,6.72833186825126,-1.45291438612048,1.03696596477983,3.62696738932502,0.1,0,0,0,0.873297271211969,0.104415886923542,Pick & Place,Sub16,R
452.636253746254,444,297.5,14829.5735396515,235.335,121.776736446875,381.3,0.0128682347070527,1.46253139806155,0.0470029733957898,381.3,0.00556792442259931,-3.68569641899807,5.71316127776324,17.1701620191734,2.16043959255023,2.20686571645015,9.69534199486721,0.3,0,0,0,1.16773006133779,0.238424448929529,Assembly,Sub16,R
428.075674325674,446.34,266.76,18076.5823387698,236.1525,134.449181249905,460.67,-0.174783768274597,1.80092500026567,0.0483325518218975,460.67,0.00656799277833648,-3.99380708196205,6.37175067753669,21.1262218403121,1.65275603697518,3.18873410920047,12.1881758656634,0.4,0,0,0,1.06035783859278,0.317369576672922,Assembly,Sub16,R
372.096243756244,367.35,289.25,10634.1342066765,181.85,103.121938532383,381.92,0.0445326819312414,1.72979851405045,0.0518408790399407,381.92,0.00749275312567397,-3.00384579314214,5.48480522920504,20.8139017777159,0.927398344848318,3.33491209595822,11.5443597755597,0.2,0,0,0,1.05412702162814,0.330843610457428,Assembly,Sub16,R
404.804965034965,428.26,353.42,16560.0903696238,229.6,128.686014662137,422.29,-0.426546468378631,1.8319946877995,0.0497023684716269,422.29,0.00722650221297457,-5.67587909420804,7.07309763877987,22.6746674489684,0.821758553717964,3.52532490531297,12.2192548676262,0.4,1,0,0,1.10309383635184,0.43176251280347,Assembly,Sub16,R
264.338941058941,224.01,204.24,13563.9245494775,100.19,116.464262971426,543.1,0.857947254703491,3.24723708670782,0.0615062751958399,543.1,0.00653349293761232,1.86262905231413,6.18643484734068,26.6529353024118,3.71700982314839,2.46301172969851,10.2375452594853,0.1,1,0,0,1.35961611596845,0.136514552997038,Assembly,Sub16,R
