Left_Mean,Left_Median,Left_Mode,Left_Covarience,Left_InterquartileRange,Left_StandardDeviation,Left_Range,Left_Skewness,Left_Kurtosis,Left_ShapeFactor,Left_PeakToPeak,Left_SpectralEntropy,Left_MainFreq,CoP_XMean,CoP_XStd,CoP_XRange,CoP_YMean,CoP_YStd,CoP_YRange,Left_NumberOfPeaks,Left_MeanDistanceBetweenPeaks,Left_MeanAmplitudeOfPeaks,Front_HeelMean,Front_HeelStd,Task,SubID,Dominant_Hand
310.838855721393,361.2,19.98,21361.1829101841,138.82,146.154654083214,456.54,-1.09486706825016,2.75362374093136,0.0567194941854501,456.54,0.00704934749966534,0.5,0.739221559332538,7.26727077514272,29.4028567208895,1.41514610824251,4.1525038098952,15.3506249009088,0,0,0,1.00736554449552,0.240230046929201,Manual Handling,Sub19,R
271.992835820896,360.8,2.5,27888.4706764179,306.585,166.998415191336,461.37,-0.487710171541595,1.62452925447104,0.0606347047898654,461.37,0.0211714483225203,0.5,3.12299349539152,7.33409496481045,24.3820705693805,2.81845168884066,2.19440643452762,8.62467570477316,1,0,0,1.0471417346728,0.0920248736920436,Manual Handling,Sub19,R
359.549154228856,411.14,64.68,33077.3229257811,280.56,181.871721072247,643.95,-0.533584954895745,2.14465492395447,0.0527376610031474,643.95,0.0047415804093436,0.5,-0.890149670296818,7.75805592748315,29.2993348930481,4.07439067227592,3.40697615686666,10.3103748789055,1,0,0,1.37889622263686,0.356492623454956,Manual Handling,Sub19,R
109.886417910448,97.09,62.3,2615.74496810448,38.445,51.144354215343,241.7,1.90800496985375,6.34129996162419,0.0953955226575539,241.7,0.00182198226766595,1,9.71591559398183,2.4681957381152,11.126989522712,1.52444648132184,1.12567894464411,5.37436078988685,0,0,0,0.992088839266797,0.0732427732715404,Manual Handling,Sub19,R
298.383383084577,303.6,5,57763.9302114975,479.245,240.341278625827,691.3,0.184520955728364,1.57471686112316,0.0578912174892093,691.3,0.0132093614749555,1,1.38760951694243,10.9406044066393,29.3785398051801,4.15625457667766,2.19828887896101,8.4100180529023,1,0,0,1.18131981868053,0.200948515675595,Manual Handling,Sub19,R
404.39144278607,420.84,353.28,6940.52564940796,96.615,83.309817245076,434.22,-1.36477743264509,5.25016802156198,0.0497277742807271,434.22,0.000873438459508711,1,-2.21152274945369,2.71940694925736,16.1105562919833,2.87412260995476,2.95437341647127,12.033422574523,1,0,0,1.2629541776657,0.263497514246036,Manual Handling,Sub19,R
191.360447761194,142,0,28454.5677912985,307.9175,168.684817903979,506.92,0.377329583454196,1.66430715267468,0.0722892819213751,506.92,0.0774394729184441,0.5,5.54060767955067,8.90556557668187,30.0127956989247,1.93909368883063,2.96129687249179,10.2239445394504,0,0,0,1.02092342722026,0.152484975104107,Manual Handling,Sub19,R
378.045621890547,316.24,264.12,16998.6527807363,169.4975,130.378881651655,524.44,1.07054969391864,2.80747631518137,0.051431346383579,524.44,0.00211828150471183,0.5,-2.57089094903882,6.82433114885141,21.1782450657494,5.02034589713347,3.46868550504747,12.1921565711762,0,0,0,1.35027531125733,0.236793551135792,Manual Handling,Sub19,R
225.356368159204,239.66,0,47463.8443112438,340.815,217.861984548117,687.83,0.580301200950082,2.11943861854172,0.0666139340163521,687.83,0.0696304325250537,1,4.60603778642982,10.1252397563446,29.4906299182,2.93301108579587,1.00793036727773,4.54187948389704,1,0,0,1.10450283205478,0.133104517985417,Manual Handling,Sub19,R
318.200447761194,306.6,2.16,23124.4986482985,162.54,152.067414814281,620.48,-0.289058281223011,2.74147842625651,0.0560595499358478,620.48,0.0245255878604084,1.5,-0.16673444378422,7.23423613771533,30.2425492660774,0.0259965470733044,2.98814108900218,12.0490112190282,2,1.02,615.91,0.917809604723993,0.17293614589477,Manual Handling,Sub19,R
284.724278606965,351.5,2.5,36625.890126602,415.075,191.378917664935,535.99,-0.480361288386119,1.64744645074874,0.0592635617860626,535.99,0.0243209378133309,0.5,0.600387645998598,10.1753018045418,29.7265737313445,2.15770508819399,2.51570884168154,8.97820594816259,1,0,0,1.00472817137025,0.157018687361744,Manual Handling,Sub19,R
350.226368159204,396.8,0,19288.6943402438,122.425,138.883743974029,489,-1.59440489620396,4.55413134582793,0.0534349712097919,489,0.0275655311524353,1.5,-0.558819412542166,6.8060812276757,30.4558778972883,2.32251162550311,3.85369362112237,13.9246141419935,1,0,0,1.32175370242058,0.278111039423604,Manual Handling,Sub19,R
292.317512437811,274,0,19927.5621367811,122.98,141.165017397304,646,0.668983400263063,3.94956421385083,0.0584887827241618,646,0.00753846889015525,1.5,1.5770802437558,6.65184848456512,30.2936360214154,2.14147186350627,3.6915108323633,14.2514618115055,1,0,0,1.04038908432386,0.272933262121775,Manual Handling,Sub19,R
311.361044776119,265.68,0,49017.604715403,401.015,221.399197639474,664.52,0.182674344262758,1.66437619909241,0.0566719115987446,664.52,0.0575868117655268,1,0.191965963132531,10.7287693324061,30.0780318526801,1.36257696379208,1.94230726701753,7.86826362585864,1,0,0,1.17576181933625,0.252505188294571,Manual Handling,Sub19,R
311.293432835821,355.02,2.49,45509.5027386567,377.0325,213.329563677088,725.56,-0.0853175889022503,1.89014209062909,0.0566780657437793,725.56,0.0435359682307809,1.5,1.18048367299,9.10489115015568,29.2421491119226,3.50256799638028,2.68005813415991,12.723803413637,2,1.59,671.835,1.21979532696898,0.246175800576082,Manual Handling,Sub19,R
299.508407960199,314.1,2.4,32138.5396254527,241.79,179.272250015034,663.15,-0.061940100880027,2.39788731664038,0.0577823885995654,663.15,0.017794969054109,1,-0.544482041951647,9.4920812459042,29.7013278466254,2.72814839275778,3.25027795552809,15.1378040777911,1,0,0,1.05960088788736,0.172886037061971,Manual Handling,Sub19,R
367.289850746269,370.76,359.1,2404.22998747761,77.4974999999999,49.0329479786563,190.64,-0.591596297288611,2.33649892753841,0.0521789741032291,190.64,0.00131778949469392,1,-0.764404844467442,1.13773786284445,5.83999481796662,2.13412672706994,1.97073503803395,6.9423247451897,1,0,0,1.18185536267681,0.162832504493555,Manual Handling,Sub19,R
306.640646766169,327.5,0,61902.1182550796,537.915,248.801363049079,698.81,0.105678638761315,1.59328681595736,0.0571064467930761,698.81,NaN,1,0.596356700773725,11.4549844239144,30.5580995675796,-0.92697677209092,2.15464641274039,10.024078578942,0,0,0,0.984224236886189,0.221963556077064,Manual Handling,Sub19,R
297.238706467662,268.78,0,52416.1219613184,458.3925,228.945674694497,700.35,0.169217719699481,1.71433812522027,0.0580025809241022,700.35,0.0592678183965217,1,1.21177097237798,10.3177537033209,29.7087169085141,2.6774459467656,1.75830335119176,6.42220498567733,1,0,0,1.1181471327805,0.118936733557078,Manual Handling,Sub19,R
281.056965174129,331.65,0,37355.3101982438,290.37,193.275218789797,685.58,0.0392614856128213,2.15643802762473,0.0596489528250667,685.58,NaN,0.5,1.48815269099861,9.36711765533835,30.3347240927456,0.401438746989034,3.90289414903483,13.194583033579,2,1.07,641.055,0.992466764909796,0.184021731903363,Manual Handling,Sub19,R
286.984925373134,375.1,0,43695.4197981194,454.5625,209.034494278144,635.36,-0.357270835185721,1.60852555051061,0.059029683892576,635.36,NaN,0.5,1.16622077645288,10.3194822200483,30.3716555183946,0.281164271565316,4.35080998961989,13.2467792370231,1,0,0,0.956968111883857,0.268264811595467,Manual Handling,Sub19,R
390.262487562189,394.03,404,21264.1049827811,83.9,145.822169037431,638.96,-0.75066142953396,4.20824755025873,0.0506199364711452,638.96,0.0112006354588881,1,-2.58834576423016,6.80350574544326,29.277563260746,3.22411041073464,3.22524352575303,12.229363175539,0,0,0,1.24890381926127,0.284963761682175,Manual Handling,Sub19,R
