Left_Mean,Left_Median,Left_Mode,Left_Covarience,Left_InterquartileRange,Left_StandardDeviation,Left_Range,Left_Skewness,Left_Kurtosis,Left_ShapeFactor,Left_PeakToPeak,Left_SpectralEntropy,Left_MainFreq,CoP_XMean,CoP_XStd,CoP_XRange,CoP_YMean,CoP_YStd,CoP_YRange,Left_NumberOfPeaks,Left_MeanDistanceBetweenPeaks,Left_MeanAmplitudeOfPeaks,Front_HeelMean,Front_HeelStd,Task,SubID,Dominant_Hand
468.038431568431,496.92,0,66892.5425952376,256.0125,258.63592672952,1039.16,-0.352713744582413,2.62510601727693,0.0462231184990322,1039.16,0.0400939250999463,0.5,-0.731252387137191,8.36901370326395,30.2430695616382,4.36169349802607,4.71346845932017,17.1551149908063,3,1.92000000000001,938.753333333333,1.4916546494831,0.654210399412632,Manual Handling,Sub8,R
436.844905094905,467.54,0,40465.297349816,224.9975,201.159880070097,864.32,-0.454816477678275,2.92316738140588,0.0478449783657091,864.32,0.0259499725157986,0.3,-0.749382100750147,7.20223765838052,30.5795566618137,2.24709081016143,4.5929882745283,17.0220393451166,2,3.32,760.345,1.25181068774858,0.519071110111529,Manual Handling,Sub8,R
389.509240759241,399.75,0,101440.504897423,647.4775,318.497260423733,964.44,0.106145070869418,1.59960785990256,0.0506688581463915,964.44,0.0632315336026101,0.3,1.51903018248662,11.1335928489484,30.4796232339089,2.83522473081752,3.77994564384664,15.4297016291898,3,2.76,882.4,1.31616870199905,0.533623537348387,Manual Handling,Sub8,R
497.582937062937,577.5,0,59156.383464365,287.1975,243.220853267899,977.3,-0.649007039401479,2.54897522320717,0.0448298473823732,977.3,0.028332399589577,0.3,-2.80424062867049,8.74437740022559,30.3725925925926,1.83844902436217,5.54536151679477,18.4024703323579,2,3.6,851.57,1.25252999233065,0.702255133735783,Manual Handling,Sub8,R
439.193156843157,513.97,0,118345.784607824,709.125,344.014221519728,954.75,-0.0906555616437408,1.24422446182094,0.0477168995984462,954.75,0.0521732177403406,0.3,-1.13736742521218,12.5063846626173,30.3234028514065,1.45952697691991,3.74933908111731,14.5481312891263,4,2.66,892.16,1.02769454975943,0.330412049188019,Manual Handling,Sub8,R
339.190629370629,308.94,329.44,25940.1553873035,191.25,161.059477794085,646.8,0.624131528641416,2.65674419438813,0.0542972803501066,646.8,0.0108652991289026,2.70822455846587,5.80461062077968,23.8354043783759,1.24206184403142,1.45109419377428,6.35999005133838,0.3,1,0,0,1.03911766767255,0.126391210932583,Pick & Place,Sub8,R
348.178161838162,356.24,359.04,15961.0675374178,144.79,126.337118605016,525.64,-0.0980443613309876,2.70178578796245,0.0535919100587457,525.64,0.00629350317248533,2.40865719211763,4.40861192588063,18.1745465927452,0.941061104663648,1.84664626385817,7.77040836360406,0.3,1,0,0,1.12765597789791,0.180765007559576,Pick & Place,Sub8,R
287.764065934066,209.43,24.86,52534.9030327517,336.28,229.204936754756,759.18,0.723948689114249,2.20947744654513,0.058949716307011,759.18,0.0144821120652261,3.67788610811388,9.10114951180744,29.4058712960321,0.757008872248154,1.93860648480802,8.85569335958697,0.3,2,4.11,713.16,1.03672213571482,0.0968678005066975,Pick & Place,Sub8,R
381.794065934066,376.2,344.08,35194.0035515516,183.69,187.600649123482,706.24,-0.263151655568942,2.67995085198499,0.0511782478231075,706.24,0.00830697548111355,-0.819028573557179,7.76454998210946,28.6497129680627,0.467349014710942,1.98940596036954,9.34727641606601,0.2,2,3.9,641.595,0.979456412684698,0.20735992848532,Pick & Place,Sub8,R
118.4803996004,124.41,0,8898.41796264016,139.405,94.3314261666819,366.36,0.716879758158224,2.88464182240793,0.0918706406447784,366.36,0.0247067978560208,10.1625353608349,3.89502405505861,14.7936188929291,-1.85554556371424,1.08469766429866,5.57529767796652,0.1,0,0,0,0.953550348556074,0.0449298642999239,Pick & Place,Sub8,R
496.523616383616,567.42,57.36,77710.9316533087,541.4425,278.766805149589,836.1,-0.325040350455456,1.56365502331205,0.0448776435803329,836.1,0.00852165993128525,-1.23665489771281,8.90149115940996,26.6459362659585,6.51450304930566,1.78875345917462,8.47492694009814,0.3,3,3.18000000000001,843.986666666667,1.80068213576709,0.408269698168413,Assembly,Sub8,R
451.867832167832,493.85,765.57,93445.6471127958,649.75,305.688807634162,828.65,-0.105047801103067,1.29864906097636,0.047042921754985,828.65,0.0105134703193519,-1.19512767883631,10.756742803166,28.6161415416639,5.22509105245248,2.04129035778955,8.20126532267165,0.2,2,4.8,835.18,1.45310931811608,0.368465974564722,Assembly,Sub8,R
407.551688311688,414.54,27.48,98477.0222648468,690.9725,313.810487818439,806.52,-0.0331991102491752,1.27396266975104,0.0495345990156624,806.52,0.0177689322126885,-0.368484206583326,11.6169995626032,29.3656898206245,5.33790198469671,1.93575719572799,7.7928824955816,0.3,3,3.375,806.006666666667,1.3713547576525,0.416587184037381,Assembly,Sub8,R
372.581588411588,349.28,0,100126.061284574,691.285,316.42702363195,804.1,0.0712651563815618,1.2565911617057,0.0518071026891897,804.1,0.0264877072187512,0.312688479229936,12.1575397622079,29.9781741385441,4.08871753947748,3.10852913571511,12.2917539610437,0.3,3,3.09,770.403333333333,1.32207449972156,0.488644414440876,Assembly,Sub8,R
403.914255744256,413.58,0,77836.4812180705,561.1275,278.991901706968,768.74,-0.0941588800321408,1.38237031335138,0.0497571399750191,768.74,0.0372058483577404,-0.823710559794773,10.8073800188141,29.7379210134128,5.45024313322763,1.8817501260777,7.62495349199153,0.3,4,3.24666666666666,767.1475,1.41847202581385,0.355111791888177,Assembly,Sub8,R
359.028881118881,378.87,0,105699.974143547,673.155,325.115324375131,894.2,0.0839317869684934,1.29361704664803,0.0527758585623982,894.2,0.0489120452423002,0.770150963080136,12.8778898489399,30.7671989641778,1.66940663508517,4.76289547664518,17.8635495163273,0.7,5,1.4975,858.198,1.24095966319714,0.691160911896064,Walking,Sub8,R
386.280939060939,452.79,10,100131.292919717,685.13,316.435290256503,866.4,-0.124855395897712,1.26076758454575,0.050880147393668,866.4,0.0502039945893367,-0.71324729787995,12.9437271028157,30.6332268607933,1.19694566684978,4.54873472028908,16.8928078456888,0.6,7,1.59833333333333,799.638571428571,1.16327367198999,0.649074924268695,Walking,Sub8,R
384.881258741259,446.04,0,100281.093700014,687.9,316.671902290074,857.29,-0.120080775485211,1.27214189954971,0.0509725802023164,857.29,0.0473908643157891,-0.448770505536839,12.7355868307214,30.5119418231166,2.18849409070282,4.14170494166432,17.140612820469,0.6,6,1.578,789.768333333333,1.26619566906985,0.664405144340072,Walking,Sub8,R
371.592817182817,402.6,0,100395.578115256,679.4875,316.852612606012,825.84,-0.0463857845314972,1.24191041396313,0.0518759836512058,825.84,0.0434558757241653,0.0175287643939047,12.7945079136009,30.5070578763125,1.88980632109227,3.69230971194036,16.1538616362413,0.6,6,1.582,797.105,1.2095390646829,0.575430179458214,Walking,Sub8,R
366.071298701299,414.96,0,104779.450843712,683.01,323.696541290931,875.32,0.00666389187156068,1.23000744454005,0.0522657467773457,875.32,0.0470262712475295,0.339265456472059,13.0901525108265,30.6446330940703,0.87635450193215,4.41639368086355,16.5923352715537,0.6,6,1.614,801.581666666667,1.17608815770976,0.64753652508501,Walking,Sub8,R
453.429900099901,455.84,453.6,145.58949519001,14.96,12.0660472065217,61.03,-0.597395939142024,2.98426952187473,0.0469618203133762,61.03,0.00556098556110091,-0.633529246122821,0.34910097663759,1.63206238425799,0.909947907596943,0.617004322914075,2.84977134830511,0.1,0,0,0,0.977293707692633,0.0376715807448852,Standing,Sub8,R
447.575974025974,451.17,451.22,106.133329075325,14.8199999999999,10.3021031384531,47.96,-0.684413992524037,2.55957712743243,0.0472679336534089,47.96,0.00559619301208017,-0.294371648967399,0.319572366542487,1.36198436992637,1.49804228752079,0.291711311380062,1.41297689242819,0.1,0,0,0,1.02505095568153,0.0261410170875548,Standing,Sub8,R
